customer_id,first_name,job_industry_category,wealth_segment,owns_car,Age,state,RFM_value
841,Hanan,Manufacturing,Affluent Customer,Yes,55.0,Victoria,144
565,Saleem,Manufacturing,Mass Customer,Yes,62.0,New South Wales,144
2001,Mada,Manufacturing,Mass Customer,Yes,44.0,New South Wales,144
943,Holly,Property,Affluent Customer,Yes,42.0,New South Wales,144
1932,Sybila,Entertainment,Affluent Customer,Yes,44.0,Victoria,144
2185,Gayle,Property,Mass Customer,No,58.0,New South Wales,144
2894,Gilburt,Financial Services,Mass Customer,Yes,44.0,QLD,144
3461,Nigel,Manufacturing,Affluent Customer,Yes,59.0,New South Wales,144
700,Josias,Financial Services,Mass Customer,No,31.0,New South Wales,144
2951,Duffy,Financial Services,High Net Worth,No,44.0,Victoria,144
897,Pris,Manufacturing,Mass Customer,No,52.0,New South Wales,144
1951,Rockie,Manufacturing,Mass Customer,Yes,21.0,Victoria,144
1901,Vail,Argiculture,Affluent Customer,No,44.0,QLD,144
2982,Celisse,Financial Services,Mass Customer,Yes,39.0,Victoria,144
1157,Saunder,Health,Affluent Customer,Yes,47.0,New South Wales,144
528,Gayel,Health,Mass Customer,No,42.0,New South Wales,144
1954,Greg,Manufacturing,Affluent Customer,No,54.0,New South Wales,144
1043,Giorgi,Financial Services,Mass Customer,Yes,35.0,QLD,144
2121,Clarita,Financial Services,Mass Customer,Yes,32.0,Victoria,144
1992,Shanta,Manufacturing,Mass Customer,Yes,26.0,New South Wales,144
3113,Wenonah,Property,Mass Customer,Yes,52.0,New South Wales,144
2151,Herrick,Entertainment,Affluent Customer,No,35.0,QLD,144
865,Germain,Telecommunications,Mass Customer,No,56.0,QLD,144
2885,Minnie,Financial Services,Mass Customer,Yes,52.0,New South Wales,144
3003,Brita,Retail,Mass Customer,Yes,58.0,New South Wales,144
34,Jephthah,IT,Affluent Customer,No,178.0,QLD,144
608,Alisun,Retail,High Net Worth,Yes,41.0,QLD,144
2140,Hilario,Telecommunications,High Net Worth,No,45.0,QLD,144
3135,Titus,Financial Services,Mass Customer,No,59.0,New South Wales,144
1988,Kelwin,Property,Mass Customer,No,64.0,Victoria,144
2529,Ben,Manufacturing,High Net Worth,Yes,67.0,Victoria,144
247,Kristal,Financial Services,High Net Worth,Yes,38.0,New South Wales,144
2617,Vanda,Health,High Net Worth,No,62.0,New South Wales,144
2388,Quincy,Financial Services,Mass Customer,No,24.0,New South Wales,144
135,Rosalia,IT,Mass Customer,No,46.0,Victoria,144
325,Anthia,Financial Services,Affluent Customer,Yes,50.0,QLD,144
2570,Hirsch,Financial Services,Mass Customer,Yes,44.0,QLD,144
2610,Arliene,IT,Mass Customer,No,67.0,QLD,144
473,Benji,Health,Mass Customer,Yes,44.0,Victoria,144
2221,Tye,Argiculture,Affluent Customer,No,26.0,QLD,144
1637,Timothee,Manufacturing,High Net Worth,No,52.0,New South Wales,144
3417,Deedee,Health,Mass Customer,No,48.0,Victoria,144
1743,Pall,Manufacturing,Affluent Customer,Yes,40.0,QLD,144
343,Nicole,Property,Affluent Customer,No,64.0,New South Wales,144
1307,Emlyn,Health,High Net Worth,Yes,51.0,QLD,144
3280,Micki,Financial Services,Mass Customer,Yes,34.0,New South Wales,144
3221,Brigid,Property,High Net Worth,Yes,62.0,QLD,144
1533,Sonia,Health,Affluent Customer,Yes,44.0,New South Wales,144
469,Levi,Financial Services,High Net Worth,Yes,25.0,New South Wales,144
299,Corabelle,Financial Services,Mass Customer,Yes,65.0,New South Wales,144
1285,Tomkin,Manufacturing,Mass Customer,Yes,48.0,QLD,144
3212,Corella,Financial Services,Affluent Customer,No,40.0,New South Wales,144
1447,Renaldo,Manufacturing,Mass Customer,No,25.0,New South Wales,144
275,Dud,Health,High Net Worth,No,66.0,New South Wales,144
392,Brandyn,Property,Mass Customer,No,43.0,Victoria,144
2654,Dawn,Telecommunications,Mass Customer,No,44.0,New South Wales,144
168,Reggie,IT,Affluent Customer,Yes,43.969332992588804,Victoria,144
467,Welbie,Property,Affluent Customer,No,67.0,New South Wales,143
892,Conroy,IT,Mass Customer,Yes,43.969332992588804,Victoria,143
361,Stephana,Health,Mass Customer,Yes,22.0,New South Wales,143
196,Swen,Manufacturing,High Net Worth,No,55.0,New South Wales,143
905,Dorian,Manufacturing,Affluent Customer,No,43.0,QLD,143
2513,Rustie,Property,Mass Customer,No,43.0,New South Wales,143
369,Alic,Financial Services,Mass Customer,Yes,30.0,Victoria,143
3237,Astrid,Manufacturing,Mass Customer,No,57.0,New South Wales,143
27,Garvin,Health,Mass Customer,Yes,43.0,Victoria,143
1959,Arlen,Health,Mass Customer,Yes,43.0,QLD,143
585,Tiphany,Health,Mass Customer,Yes,43.0,QLD,143
1418,Valaria,IT,Affluent Customer,Yes,45.0,New South Wales,143
32,Marion,Manufacturing,Affluent Customer,No,26.0,New South Wales,143
2494,Donella,Manufacturing,High Net Worth,No,47.0,New South Wales,143
370,Trstram,Telecommunications,Affluent Customer,Yes,23.0,QLD,143
662,Bonnibelle,Manufacturing,Mass Customer,Yes,54.0,Victoria,143
2562,Boonie,Retail,Mass Customer,No,41.0,Victoria,143
378,Raquela,Retail,Mass Customer,No,47.0,New South Wales,143
598,Zebulen,Financial Services,High Net Worth,No,54.0,New South Wales,143
3320,Anabella,Manufacturing,High Net Worth,No,27.0,Victoria,143
248,Inger,Health,Affluent Customer,Yes,43.0,New South Wales,143
3432,Max,Argiculture,Mass Customer,Yes,33.0,QLD,143
2058,Ronna,Argiculture,High Net Worth,No,43.0,QLD,143
3342,Henry,Entertainment,Mass Customer,No,36.0,New South Wales,143
1647,Ivory,Financial Services,High Net Worth,Yes,44.0,QLD,143
272,Arlie,Retail,Mass Customer,Yes,34.0,New South Wales,143
1677,Petrina,Health,Affluent Customer,Yes,63.0,New South Wales,143
525,Lennard,Manufacturing,Mass Customer,Yes,41.0,Victoria,143
504,Vinny,Manufacturing,High Net Worth,Yes,26.0,Victoria,143
2956,Thedric,Telecommunications,Mass Customer,Yes,62.0,New South Wales,143
1555,Marcello,Health,High Net Worth,No,59.0,New South Wales,143
1840,Sherman,Argiculture,High Net Worth,Yes,44.0,New South Wales,142
524,Florence,Retail,Mass Customer,No,59.0,Victoria,142
2968,Lek,Retail,High Net Worth,No,44.0,QLD,142
620,Willy,Financial Services,Mass Customer,Yes,48.0,QLD,142
1177,Bobbette,Health,Affluent Customer,Yes,68.0,New South Wales,142
2478,Andreas,Financial Services,Affluent Customer,Yes,55.0,QLD,142
1831,Lisle,Health,Mass Customer,No,44.0,Victoria,142
944,Anderea,Manufacturing,Mass Customer,No,45.0,Victoria,142
2609,Genvieve,Financial Services,Mass Customer,Yes,57.0,New South Wales,142
1321,Bree,Argiculture,Affluent Customer,No,27.0,QLD,142
242,Taite,Property,Affluent Customer,No,29.0,New South Wales,142
1089,Korney,Property,Affluent Customer,No,33.0,Victoria,142
568,Quinn,Manufacturing,Mass Customer,No,64.0,QLD,141
3265,Isaak,Health,High Net Worth,No,54.0,Victoria,141
3150,Morissa,Financial Services,Mass Customer,No,30.0,New South Wales,141
1964,Cara,Financial Services,Affluent Customer,Yes,57.0,QLD,134
283,Sari,Retail,Mass Customer,No,30.0,QLD,134
1397,Dimitri,Manufacturing,Mass Customer,Yes,42.0,Victoria,134
1005,Kalila,IT,High Net Worth,Yes,54.0,New South Wales,134
3268,Estelle,Manufacturing,Mass Customer,No,35.0,Victoria,134
3450,Brooke,Retail,Mass Customer,No,28.0,QLD,134
3267,Gerri,Property,High Net Worth,Yes,34.0,New South Wales,134
2510,Nealson,Manufacturing,Mass Customer,Yes,48.0,Victoria,134
2270,Augustus,Retail,Affluent Customer,No,55.0,Victoria,134
1779,Krishnah,Argiculture,Affluent Customer,No,25.0,Victoria,134
1676,Ozzy,Health,Mass Customer,No,46.0,New South Wales,134
685,Booth,IT,Mass Customer,No,43.969332992588804,New South Wales,134
330,Port,Manufacturing,High Net Worth,Yes,62.0,New South Wales,134
2472,Mathias,Health,High Net Worth,Yes,32.0,Victoria,134
1552,Cully,Entertainment,Mass Customer,Yes,33.0,New South Wales,134
2096,Torrie,Telecommunications,High Net Worth,Yes,52.0,New South Wales,134
920,Stefano,Health,Mass Customer,Yes,45.0,New South Wales,134
2824,Lombard,Entertainment,Affluent Customer,No,26.0,Victoria,134
2938,Richardo,Argiculture,Affluent Customer,No,21.0,QLD,134
1661,Meggy,Health,Affluent Customer,No,42.0,New South Wales,134
65,Yale,Financial Services,Affluent Customer,Yes,45.0,New South Wales,134
2857,Alanna,Manufacturing,Mass Customer,Yes,64.0,QLD,134
2275,Ursulina,Financial Services,High Net Worth,Yes,29.0,Victoria,134
743,Pattin,Financial Services,Mass Customer,Yes,40.0,New South Wales,134
882,Esmaria,Property,Mass Customer,Yes,56.0,New South Wales,134
2655,York,Manufacturing,Mass Customer,No,55.0,QLD,134
599,Ernestus,Financial Services,Mass Customer,Yes,43.969332992588804,Victoria,134
1249,Tabb,Telecommunications,Mass Customer,No,54.0,QLD,134
1882,Justin,Manufacturing,Affluent Customer,No,57.0,New South Wales,134
1849,Jess,Retail,Mass Customer,Yes,63.0,Victoria,134
495,Lucius,Financial Services,Mass Customer,Yes,62.0,Victoria,134
486,Prudi,Manufacturing,Affluent Customer,Yes,66.0,Victoria,134
1150,Bernelle,Financial Services,Mass Customer,Yes,46.0,QLD,134
1339,Mariam,IT,High Net Worth,No,43.0,Victoria,134
1852,Darby,Manufacturing,Affluent Customer,No,43.0,Victoria,134
1147,Tate,Entertainment,High Net Worth,Yes,53.0,New South Wales,134
131,Jana,Retail,High Net Worth,No,57.0,QLD,134
3115,Rip,Manufacturing,Mass Customer,No,40.0,Victoria,134
2605,Had,Health,High Net Worth,Yes,56.0,Victoria,134
1876,Borden,Financial Services,Affluent Customer,No,44.0,New South Wales,134
1138,Elli,Retail,Mass Customer,Yes,30.0,QLD,134
2594,Sigismond,Manufacturing,Mass Customer,No,24.0,New South Wales,134
1293,Vidovic,IT,Mass Customer,No,41.0,QLD,134
1298,Guglielmo,Health,Mass Customer,No,47.0,QLD,134
3168,Johan,Health,Affluent Customer,No,45.0,QLD,134
468,Valeria,Property,High Net Worth,Yes,47.0,Victoria,134
2169,Jarrad,Financial Services,Mass Customer,No,42.0,New South Wales,134
3153,Hannis,Financial Services,High Net Worth,No,48.0,New South Wales,134
509,Tobe,Financial Services,Affluent Customer,Yes,42.0,QLD,134
1376,Pail,Health,Mass Customer,Yes,55.0,Victoria,134
1381,Ellary,Manufacturing,Affluent Customer,Yes,36.0,Victoria,134
3284,Jorrie,Retail,Affluent Customer,No,30.0,Victoria,133
284,Seth,Financial Services,High Net Worth,Yes,35.0,New South Wales,133
800,Quint,Manufacturing,Mass Customer,No,43.0,QLD,133
802,Ailyn,Financial Services,Mass Customer,No,35.0,QLD,133
2948,Yank,Manufacturing,Mass Customer,Yes,24.0,QLD,133
1746,Kev,IT,High Net Worth,No,59.0,QLD,133
508,Abagail,Property,Mass Customer,Yes,50.0,New South Wales,133
3323,Cortie,Health,High Net Worth,No,48.0,QLD,133
3004,Waylon,Health,Mass Customer,Yes,66.0,Victoria,133
2604,Lewiss,Retail,Mass Customer,Yes,46.0,Victoria,133
2598,Lindsay,Manufacturing,Affluent Customer,No,41.0,New South Wales,133
1568,Bellanca,Manufacturing,Mass Customer,Yes,41.0,New South Wales,133
1889,Dare,Retail,Affluent Customer,No,48.0,New South Wales,133
791,Tootsie,Manufacturing,Mass Customer,Yes,53.0,Victoria,133
541,Annissa,Manufacturing,Affluent Customer,Yes,55.0,Victoria,133
709,Holly,Financial Services,Mass Customer,Yes,42.0,Victoria,133
1754,Zonnya,Retail,Mass Customer,Yes,56.0,Victoria,133
1875,Amory,Retail,High Net Worth,Yes,62.0,QLD,133
2435,Orly,Manufacturing,Mass Customer,No,60.0,QLD,133
783,Rudd,Retail,Affluent Customer,No,36.0,QLD,133
2782,Gillian,IT,Mass Customer,No,33.0,New South Wales,133
1535,Emanuel,Financial Services,Affluent Customer,Yes,24.0,New South Wales,133
1596,Vinnie,Financial Services,High Net Worth,Yes,52.0,New South Wales,133
3164,Hortensia,Manufacturing,Mass Customer,Yes,35.0,New South Wales,133
805,Jorrie,Manufacturing,Mass Customer,No,61.0,New South Wales,133
2061,Loralyn,Manufacturing,High Net Worth,No,38.0,QLD,133
502,Rica,Manufacturing,Mass Customer,No,51.0,QLD,133
3498,Lois,Manufacturing,Mass Customer,No,26.0,Victoria,133
2371,Rory,Manufacturing,High Net Worth,Yes,55.0,New South Wales,133
2064,Reynard,Health,Mass Customer,Yes,52.0,QLD,133
3493,Jeffie,Health,High Net Worth,No,57.0,New South Wales,133
2925,Henderson,Financial Services,Affluent Customer,Yes,43.0,New South Wales,133
1652,Ulrikaumeko,Manufacturing,High Net Worth,Yes,40.0,QLD,133
2941,Emylee,Retail,Mass Customer,No,58.0,QLD,133
2675,Dayle,Retail,Mass Customer,No,48.0,New South Wales,133
2983,Hilario,Retail,Mass Customer,Yes,36.0,Victoria,133
3489,Margo,Argiculture,Mass Customer,Yes,52.0,New South Wales,133
2917,Siegfried,Manufacturing,Affluent Customer,No,45.0,QLD,133
2984,Frances,Manufacturing,Mass Customer,Yes,62.0,New South Wales,133
2678,Amble,Health,Mass Customer,No,45.0,Victoria,133
2715,Umberto,Manufacturing,Affluent Customer,No,59.0,Victoria,133
1170,Lari,IT,Mass Customer,Yes,57.0,QLD,133
1631,Towny,Financial Services,Affluent Customer,No,25.0,QLD,133
300,Malachi,Health,Mass Customer,No,65.0,Victoria,133
1908,Jaquelyn,Financial Services,High Net Worth,Yes,58.0,New South Wales,133
2613,Trenton,Health,Mass Customer,Yes,55.0,New South Wales,133
257,Marissa,Manufacturing,Affluent Customer,Yes,55.0,New South Wales,133
722,Stewart,IT,Mass Customer,No,65.0,New South Wales,133
2679,Padriac,Financial Services,High Net Worth,No,31.0,New South Wales,133
3347,Nichols,Entertainment,High Net Worth,Yes,36.0,Victoria,133
3128,Betteanne,Manufacturing,High Net Worth,Yes,56.0,Victoria,133
400,Sibeal,Financial Services,Mass Customer,No,59.0,Victoria,133
1791,Ninon,IT,Affluent Customer,Yes,47.0,QLD,133
449,Shana,Manufacturing,High Net Worth,Yes,47.0,New South Wales,133
3036,Windy,Property,Affluent Customer,Yes,44.0,New South Wales,133
2133,Clarissa,Financial Services,High Net Worth,No,23.0,New South Wales,133
3364,Trueman,Manufacturing,Mass Customer,Yes,28.0,New South Wales,133
3250,Hussein,Argiculture,High Net Worth,Yes,29.0,QLD,133
658,Donn,Manufacturing,Affluent Customer,Yes,77.0,Victoria,133
3046,Shela,Manufacturing,Affluent Customer,No,57.0,New South Wales,133
2759,Melodee,Health,Affluent Customer,Yes,20.0,Victoria,133
2813,Lillian,Manufacturing,Mass Customer,Yes,68.0,New South Wales,133
3090,Zared,Manufacturing,Mass Customer,No,57.0,Victoria,133
976,Andonis,Financial Services,Affluent Customer,No,50.0,Victoria,133
2272,Grete,Manufacturing,Mass Customer,No,27.0,QLD,133
3102,Paquito,Property,Affluent Customer,No,31.0,New South Wales,133
1689,Teodor,Financial Services,Mass Customer,Yes,26.0,QLD,133
980,Max,Health,Mass Customer,No,43.0,New South Wales,133
1842,Ephrayim,Financial Services,Mass Customer,No,44.0,New South Wales,133
991,Lenna,Financial Services,Mass Customer,Yes,30.0,Victoria,133
3438,Gaylor,Manufacturing,Mass Customer,No,25.0,New South Wales,133
406,Rhona,Financial Services,High Net Worth,No,34.0,New South Wales,133
1036,Randene,Financial Services,Mass Customer,Yes,52.0,New South Wales,133
1004,Colas,IT,High Net Worth,No,46.0,Victoria,133
1385,Melesa,Financial Services,Mass Customer,No,64.0,Victoria,133
2777,Dita,Health,Mass Customer,Yes,24.0,New South Wales,133
183,Dannie,Retail,Affluent Customer,No,24.0,New South Wales,133
949,Jarid,Health,Mass Customer,Yes,46.0,New South Wales,133
2177,Waverly,Health,Mass Customer,No,44.0,New South Wales,133
384,Friederike,Financial Services,Affluent Customer,No,45.0,Victoria,133
1927,Masha,Manufacturing,Affluent Customer,Yes,46.0,Victoria,133
1305,Averil,Financial Services,High Net Worth,Yes,51.0,QLD,133
3122,Cthrine,Manufacturing,High Net Worth,Yes,41.0,New South Wales,133
462,Melany,Manufacturing,Affluent Customer,Yes,61.0,New South Wales,133
366,Constance,Entertainment,High Net Worth,No,67.0,New South Wales,133
2581,Gwenette,Manufacturing,Affluent Customer,Yes,47.0,New South Wales,133
457,Querida,Financial Services,High Net Worth,Yes,41.0,New South Wales,133
3106,Yetty,Financial Services,Mass Customer,Yes,32.0,New South Wales,133
3116,Correy,Health,Mass Customer,No,43.0,Victoria,133
1497,Karole,Retail,High Net Worth,No,48.0,New South Wales,133
232,Zaria,Retail,Mass Customer,No,34.0,New South Wales,133
2504,Aloysius,Property,Mass Customer,No,21.0,QLD,133
1347,Leisha,Manufacturing,Mass Customer,Yes,44.0,Victoria,133
2473,Davon,Entertainment,Mass Customer,Yes,51.0,Victoria,133
1857,Purcell,Manufacturing,Affluent Customer,Yes,53.0,Victoria,133
3109,Jeralee,Health,Mass Customer,Yes,63.0,New South Wales,133
3490,Taylor,Financial Services,High Net Worth,No,41.0,New South Wales,132
3376,Amity,Manufacturing,Mass Customer,No,39.0,New South Wales,132
411,Cathyleen,Financial Services,High Net Worth,No,44.0,New South Wales,132
3271,Daisi,Property,High Net Worth,Yes,35.0,New South Wales,132
514,Trent,Financial Services,Mass Customer,Yes,25.0,Victoria,132
3218,Conny,Argiculture,Mass Customer,Yes,45.0,QLD,132
3333,Celinda,Property,Mass Customer,Yes,42.0,New South Wales,132
389,Dorene,Entertainment,Affluent Customer,Yes,46.0,New South Wales,132
3441,Janelle,Manufacturing,High Net Worth,Yes,33.0,Victoria,132
3270,Tracey,Financial Services,Mass Customer,Yes,64.0,Victoria,132
240,Gavin,IT,High Net Worth,Yes,32.0,New South Wales,132
489,Tresa,Retail,Mass Customer,Yes,50.0,Victoria,132
269,Zacherie,Property,Mass Customer,Yes,67.0,Victoria,132
3437,Penny,Retail,High Net Worth,No,58.0,Victoria,132
3026,Minda,Property,Mass Customer,Yes,33.0,New South Wales,132
448,Robin,IT,High Net Worth,No,26.0,New South Wales,132
3245,Wainwright,IT,High Net Worth,No,62.0,New South Wales,132
3418,Felipa,Health,High Net Worth,No,62.0,New South Wales,132
761,Vaughan,Health,Affluent Customer,Yes,44.0,New South Wales,132
3246,Norene,Financial Services,Mass Customer,Yes,53.0,QLD,132
456,Randolph,Manufacturing,Affluent Customer,Yes,46.0,New South Wales,132
3349,Byram,Argiculture,Affluent Customer,No,40.0,Victoria,132
348,Gan,Retail,Mass Customer,Yes,41.0,New South Wales,132
98,Allianora,Health,Mass Customer,No,65.0,New South Wales,132
349,Vinnie,Manufacturing,High Net Worth,No,40.0,Victoria,132
3483,Emlyn,Health,High Net Worth,Yes,65.0,QLD,132
3188,Boyd,Financial Services,Mass Customer,No,22.0,Victoria,132
3500,Josy,Entertainment,Affluent Customer,No,54.0,New South Wales,132
1051,Xylia,Property,High Net Worth,Yes,44.0,Victoria,132
2252,Darcey,IT,High Net Worth,Yes,43.969332992588804,Victoria,132
1976,Letitia,Manufacturing,Mass Customer,No,46.0,Victoria,132
2249,Kiele,Financial Services,Mass Customer,No,25.0,New South Wales,132
847,Kelci,Retail,High Net Worth,No,30.0,New South Wales,132
2663,Royce,Health,Mass Customer,Yes,65.0,New South Wales,132
2667,Randene,Manufacturing,Affluent Customer,Yes,63.0,Victoria,132
2006,Hyacinthia,Property,High Net Worth,Yes,22.0,New South Wales,132
1874,Nickolai,Argiculture,High Net Worth,Yes,64.0,New South Wales,132
1069,Reese,Telecommunications,Mass Customer,No,45.0,QLD,132
1060,Vanda,Argiculture,Affluent Customer,Yes,60.0,New South Wales,132
1044,Frederico,Health,High Net Worth,No,43.969332992588804,QLD,132
1013,Corissa,Retail,High Net Worth,No,45.0,New South Wales,132
2869,Gavra,Manufacturing,Affluent Customer,No,20.0,New South Wales,132
1948,Elizabeth,Entertainment,Mass Customer,No,57.0,New South Wales,132
2167,Laina,Entertainment,Mass Customer,No,24.0,New South Wales,132
2123,Shirley,Manufacturing,Affluent Customer,No,28.0,QLD,132
2156,Darill,Retail,Mass Customer,Yes,44.0,New South Wales,132
1966,Moshe,Financial Services,High Net Worth,No,28.0,New South Wales,132
2150,Huntlee,Retail,Affluent Customer,Yes,62.0,QLD,132
1968,Frederica,Entertainment,Mass Customer,No,27.0,QLD,132
914,Marc,Manufacturing,Affluent Customer,Yes,22.0,Victoria,132
2827,Shelli,Financial Services,High Net Worth,No,48.0,New South Wales,132
2264,Tony,Health,Affluent Customer,No,49.0,Victoria,132
2646,Jesselyn,Retail,Mass Customer,Yes,49.0,QLD,132
2913,Padraic,IT,Affluent Customer,Yes,66.0,Victoria,132
2524,Rustie,Retail,Mass Customer,Yes,52.0,New South Wales,132
781,Elvis,Manufacturing,Mass Customer,No,63.0,New South Wales,132
2066,Skipp,Health,High Net Worth,Yes,52.0,New South Wales,132
1542,Sanders,Health,Mass Customer,Yes,43.0,New South Wales,132
1499,Patton,Manufacturing,Mass Customer,Yes,48.0,New South Wales,132
1692,Harriette,Health,Mass Customer,Yes,54.0,Victoria,132
1463,Willie,Property,High Net Worth,Yes,56.0,New South Wales,132
2491,Tabbie,Health,Mass Customer,No,44.0,Victoria,132
1430,Kalli,Manufacturing,Mass Customer,Yes,22.0,New South Wales,132
1732,Elihu,Argiculture,Mass Customer,Yes,43.0,Victoria,132
2039,Laureen,IT,High Net Worth,Yes,43.0,New South Wales,132
2293,Engracia,Financial Services,Affluent Customer,No,63.0,New South Wales,132
1275,Francisca,Health,Mass Customer,Yes,55.0,QLD,132
1320,Fae,Manufacturing,High Net Worth,Yes,38.0,QLD,132
830,Jayson,Manufacturing,Affluent Customer,No,40.0,New South Wales,132
2830,Bjorn,Manufacturing,High Net Worth,No,63.0,Victoria,132
2798,Barclay,Argiculture,High Net Worth,Yes,56.0,Victoria,131
3063,Andrea,Financial Services,Affluent Customer,No,22.0,QLD,131
1092,Katlin,Retail,Mass Customer,No,86.0,Victoria,131
2315,Pernell,Financial Services,Affluent Customer,No,27.0,New South Wales,131
2496,Lew,Manufacturing,Mass Customer,Yes,41.0,QLD,131
1154,Chase,Health,Mass Customer,Yes,47.0,New South Wales,131
1651,Idalina,Telecommunications,Mass Customer,Yes,25.0,New South Wales,131
1141,Shannah,Financial Services,High Net Worth,Yes,40.0,Victoria,131
2403,Karalee,Financial Services,Affluent Customer,No,44.0,New South Wales,131
67,Vernon,Retail,Mass Customer,No,61.0,New South Wales,131
1892,Allyson,Retail,High Net Worth,Yes,26.0,New South Wales,131
2720,Shirline,Retail,High Net Worth,No,38.0,New South Wales,131
2933,Ralf,Retail,Affluent Customer,Yes,35.0,Victoria,131
435,Jerome,Telecommunications,Mass Customer,No,22.0,New South Wales,124
2696,Isabelle,Health,Mass Customer,Yes,43.969332992588804,QLD,124
2030,Xymenes,Property,High Net Worth,No,60.0,Victoria,124
569,Jaime,IT,Mass Customer,No,45.0,New South Wales,124
1834,Otes,Financial Services,High Net Worth,Yes,44.0,QLD,124
3198,Dur,Manufacturing,Mass Customer,Yes,24.0,Victoria,124
1459,Haydon,Manufacturing,Mass Customer,No,23.0,New South Wales,124
2116,Wyndham,Financial Services,Affluent Customer,Yes,42.0,Victoria,124
735,Khalil,Financial Services,Mass Customer,Yes,56.0,New South Wales,123
2026,Anabelle,Property,Mass Customer,Yes,34.0,New South Wales,123
1247,Hildagarde,Entertainment,Affluent Customer,No,61.0,QLD,123
194,Ursala,Financial Services,Affluent Customer,No,47.0,QLD,123
492,Pail,Financial Services,Mass Customer,No,45.0,Victoria,123
855,Bennie,Retail,High Net Worth,Yes,47.0,QLD,123
19,Sorcha,Manufacturing,High Net Worth,No,20.0,New South Wales,123
2649,Merwyn,Health,Affluent Customer,Yes,35.0,New South Wales,123
3403,Jessalyn,Financial Services,Mass Customer,Yes,27.0,Victoria,123
1280,Horacio,Manufacturing,High Net Worth,Yes,43.0,QLD,123
3001,Gal,Argiculture,Mass Customer,No,44.0,New South Wales,123
129,Weidar,Financial Services,High Net Worth,Yes,36.0,New South Wales,123
551,Florence,Financial Services,High Net Worth,No,34.0,Victoria,123
555,Jarib,Property,Mass Customer,No,51.0,Victoria,123
123,Almeta,Financial Services,High Net Worth,No,33.0,New South Wales,123
121,Myles,Manufacturing,Mass Customer,No,64.0,New South Wales,123
2225,Christina,Health,Affluent Customer,No,33.0,QLD,123
1888,Sibyl,Health,Mass Customer,Yes,19.0,New South Wales,123
3005,Rafaellle,Property,Affluent Customer,Yes,52.0,New South Wales,123
582,Rhoda,IT,Affluent Customer,No,43.969332992588804,New South Wales,123
2600,Darnell,Financial Services,Mass Customer,Yes,20.0,QLD,123
1296,Essy,Financial Services,Affluent Customer,Yes,32.0,QLD,123
1800,Dianemarie,Argiculture,High Net Worth,No,66.0,New South Wales,123
3192,Illa,Financial Services,High Net Worth,Yes,53.0,Victoria,123
2411,Casey,Financial Services,High Net Worth,No,57.0,New South Wales,123
1583,Krysta,IT,Mass Customer,Yes,43.969332992588804,New South Wales,123
2957,Hurlee,Health,Affluent Customer,No,52.0,New South Wales,123
1563,Crosby,Property,Mass Customer,No,29.0,QLD,123
2429,Emeline,Manufacturing,Mass Customer,Yes,41.0,New South Wales,123
1675,Luke,Manufacturing,Affluent Customer,Yes,66.0,Victoria,123
1679,Arabel,Health,Mass Customer,Yes,46.0,New South Wales,123
3318,Courtnay,Manufacturing,High Net Worth,Yes,59.0,New South Wales,123
2356,Arluene,Manufacturing,Affluent Customer,No,27.0,QLD,123
2091,Dominga,Argiculture,Mass Customer,No,41.0,New South Wales,123
1458,Ashley,Telecommunications,Affluent Customer,No,65.0,New South Wales,123
1437,Gearalt,Manufacturing,Affluent Customer,No,47.0,New South Wales,123
2503,Devlin,Health,Affluent Customer,Yes,54.0,New South Wales,123
2506,Arlana,Health,Affluent Customer,No,66.0,New South Wales,123
2517,Rozanna,Health,Mass Customer,Yes,43.0,New South Wales,123
1392,Marris,Financial Services,Mass Customer,No,21.0,Victoria,123
2321,Libbi,Manufacturing,Mass Customer,Yes,41.0,QLD,123
1386,Mufinella,Retail,Mass Customer,Yes,54.0,Victoria,123
244,Germayne,Retail,Affluent Customer,No,47.0,Victoria,123
2037,Irwin,IT,Mass Customer,No,32.0,New South Wales,123
2583,Appolonia,Property,Mass Customer,No,58.0,New South Wales,123
105,Maribeth,Manufacturing,Mass Customer,No,20.0,New South Wales,123
2960,Hollie,Property,Mass Customer,Yes,45.0,New South Wales,123
2754,Waring,Retail,Mass Customer,No,58.0,New South Wales,123
596,Sue,Property,Affluent Customer,No,53.0,QLD,123
1998,Hamil,Manufacturing,High Net Worth,No,46.0,Victoria,123
35,Margaretha,Health,High Net Worth,Yes,58.0,QLD,123
624,Winny,Manufacturing,Mass Customer,Yes,45.0,New South Wales,123
2757,Leodora,Financial Services,Affluent Customer,No,60.0,Victoria,123
954,Alain,Manufacturing,Mass Customer,Yes,26.0,Victoria,123
1938,Austin,IT,Mass Customer,Yes,43.969332992588804,QLD,123
1017,Jacquenette,Entertainment,High Net Worth,No,42.0,New South Wales,123
2795,Shirline,Financial Services,Mass Customer,No,55.0,Victoria,123
942,Shirley,Financial Services,Mass Customer,Yes,47.0,QLD,123
422,Vito,Manufacturing,Affluent Customer,No,19.0,New South Wales,122
2927,Yard,Manufacturing,Affluent Customer,Yes,61.0,Victoria,122
3442,Adrianne,Retail,Mass Customer,Yes,59.0,New South Wales,122
427,Giusto,Entertainment,Mass Customer,Yes,25.0,New South Wales,122
3053,Susie,Retail,High Net Worth,No,37.0,New South Wales,122
2323,Adair,Property,High Net Worth,No,33.0,QLD,122
